track.name,track.id,track.album.album_type,track.album.name,track.album.release_date,track.artists.name,track.artists.id,track.duration_ms,track.popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track.external_urls.spotify,track.uri
Someday,7hm4HTk9encxT0LYC0J6oI,album,Is This It,2001-07-30,,,183440,71,0.00425,0.539,0.521,0,9,0.367,-7.46,1,0.0299,106.035,4,0.679,https://open.spotify.com/track/7hm4HTk9encxT0LYC0J6oI,spotify:track:7hm4HTk9encxT0LYC0J6oI
Reptilia,57Xjny5yNzAcsxnusKmAfA,album,Room On Fire,2003-10-28,,,219826,80,0.000603,0.489,0.649,0.713,9,0.101,-5.11,1,0.0336,158.009,4,0.77,https://open.spotify.com/track/57Xjny5yNzAcsxnusKmAfA,spotify:track:57Xjny5yNzAcsxnusKmAfA
Under Control,3kKb3U3a8jmUJQB9ypE1Jl,album,Room On Fire,2003-10-28,,,187306,61,0.354,0.406,0.72,0.795,1,0.0541,-4.647,1,0.0291,91.336,4,0.641,https://open.spotify.com/track/3kKb3U3a8jmUJQB9ypE1Jl,spotify:track:3kKb3U3a8jmUJQB9ypE1Jl
The Wave,1si9wrLogkenNU1c1EyIUo,album,Happy To You,2012-01-01,,,223493,40,0.0596,0.67,0.885,0.0915,1,0.056,-5.076,0,0.0453,122.021,4,0.665,https://open.spotify.com/track/1si9wrLogkenNU1c1EyIUo,spotify:track:1si9wrLogkenNU1c1EyIUo
Animal,6vSq5q5DCs1IvwKIq53hj2,album,Miike Snow,2009-01-01,,,263426,63,0.0126,0.774,0.721,0.00000649,6,0.0952,-6.662,0,0.0773,118.048,4,0.654,https://open.spotify.com/track/6vSq5q5DCs1IvwKIq53hj2,spotify:track:6vSq5q5DCs1IvwKIq53hj2
Our Swords,1FCTrE8WCpKxOOspZ8nmdn,album,Everything All The Time,2006-03-21,,,146266,0,0.0642,0.646,0.821,0.0998,8,0.105,-8.468,0,0.0354,107.083,4,0.353,https://open.spotify.com/track/1FCTrE8WCpKxOOspZ8nmdn,spotify:track:1FCTrE8WCpKxOOspZ8nmdn
The Funeral,4o0NjemqhmsYLIMwlcosvW,album,Everything All The Time,2006-03-21,,,321146,0,0.0142,0.316,0.769,0,0,0.0928,-5.283,0,0.0422,122.507,4,0.127,https://open.spotify.com/track/4o0NjemqhmsYLIMwlcosvW,spotify:track:4o0NjemqhmsYLIMwlcosvW
And When I Die,4UzjD2s4EHAlo5sbd74TA2,album,"Peter, Paul and Mary Album",1966-01-01,,,156640,31,0.539,0.597,0.365,0,0,0.289,-10.329,1,0.0343,106.998,4,0.576,https://open.spotify.com/track/4UzjD2s4EHAlo5sbd74TA2,spotify:track:4UzjD2s4EHAlo5sbd74TA2
Walking On A Dream,0mBkoM8r7KAQzZij5swTUL,album,Walking On A Dream,2009-02-23,,,198440,62,0.245,0.87,0.699,0.00000676,5,0.0588,-5.541,0,0.0459,126.967,4,0.726,https://open.spotify.com/track/0mBkoM8r7KAQzZij5swTUL,spotify:track:0mBkoM8r7KAQzZij5swTUL
We Are The People,1JqTcOjOn7gEpeC0JcRVPa,single,We Are The People,2009-01-01,,,272174,48,0.0842,0.671,0.784,0.0121,4,0.231,-5.514,0,0.0303,122.995,4,0.543,https://open.spotify.com/track/1JqTcOjOn7gEpeC0JcRVPa,spotify:track:1JqTcOjOn7gEpeC0JcRVPa
Glad I Met You,4NUqJOJAVtj2p7ovINJZn9,compilation,The Synchronicity Suite,2008-06-10,,,201777,0,0.0965,0.742,0.714,0.00127,8,0.248,-7.476,1,0.0348,100.253,4,0.559,https://open.spotify.com/track/4NUqJOJAVtj2p7ovINJZn9,spotify:track:4NUqJOJAVtj2p7ovINJZn9
