track.external_urls.spotify,track.name,track.id,key,mode,tempo,track.duration_ms,track.popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,track.uri,time_signature
https://open.spotify.com/track/1QY1JdMErccck5JBqqI7tH,Holsten,1QY1JdMErccck5JBqqI7tH,7,TRUE,128.009,341137,28,0.0517,0.702,0.887,0.93,0.164,-5.817,0.0545,0.319,spotify:track:1QY1JdMErccck5JBqqI7tH,4
https://open.spotify.com/track/5V4KHyB9UVSzTSmeCGUxn1,Answer - Boogietraxx Remix,5V4KHyB9UVSzTSmeCGUxn1,6,TRUE,126.993,355275,0,0.0116,0.711,0.89,0.902,0.82,-8.312,0.0547,0.962,spotify:track:5V4KHyB9UVSzTSmeCGUxn1,4
https://open.spotify.com/track/4cRARb9zkV4gk33KAl7cBI,Work It - Extended Club Mix,4cRARb9zkV4gk33KAl7cBI,1,TRUE,125.009,341760,19,0.000161,0.812,0.908,0.268,0.0607,-6.972,0.0552,0.703,spotify:track:4cRARb9zkV4gk33KAl7cBI,4
https://open.spotify.com/track/0tadBEpYN4YIBDWcvV2Mfq,Colors,0tadBEpYN4YIBDWcvV2Mfq,5,FALSE,126.991,201141,44,0.429,0.825,0.733,0.00755,0.0882,-7.251,0.0552,0.622,spotify:track:0tadBEpYN4YIBDWcvV2Mfq,4
https://open.spotify.com/track/39pclaQXwUGiwcA47Hk3QF,Hyper,39pclaQXwUGiwcA47Hk3QF,4,TRUE,127.995,223007,29,0.0035,0.741,0.933,0.905,0.0575,-7.417,0.0563,0.395,spotify:track:39pclaQXwUGiwcA47Hk3QF,4
https://open.spotify.com/track/4JcTXkYVNPHlvrCoTNtIyh,Short Dick Man - Monodisco Remix,4JcTXkYVNPHlvrCoTNtIyh,9,FALSE,125.019,392097,12,0.00584,0.825,0.768,0.818,0.0655,-6.759,0.0563,0.0699,spotify:track:4JcTXkYVNPHlvrCoTNtIyh,4
https://open.spotify.com/track/0NODNDsiY0sK5P0TnmDMSE,"Munda Sona Hoon Main (From ""Shehzada"")",0NODNDsiY0sK5P0TnmDMSE,9,FALSE,130.024,229947,71,0.271,0.775,0.83,0,0.191,-4.905,0.0571,0.913,spotify:track:0NODNDsiY0sK5P0TnmDMSE,4
https://open.spotify.com/track/0XP4jb9IjvliEXDt8rK3XY,Amor,0XP4jb9IjvliEXDt8rK3XY,3,FALSE,125.992,155714,63,0.0358,0.804,0.973,0.675,0.323,-5.962,0.0575,0.491,spotify:track:0XP4jb9IjvliEXDt8rK3XY,4
https://open.spotify.com/track/0usw4LN0l0sNpAX5tFcPJp,Shakuhachi,0usw4LN0l0sNpAX5tFcPJp,9,FALSE,130.99,354098,7,0.00144,0.781,0.72,0.762,0.069,-8.279,0.0581,0.733,spotify:track:0usw4LN0l0sNpAX5tFcPJp,4
https://open.spotify.com/track/2YDOjCfkGciEXxSutB6LJR,World Hold On - FISHER Rework,2YDOjCfkGciEXxSutB6LJR,1,FALSE,127.008,178304,77,0.00596,0.771,0.883,0.00607,0.135,-5.243,0.0584,0.895,spotify:track:2YDOjCfkGciEXxSutB6LJR,4
https://open.spotify.com/track/2iCkWaXZ4XcwvLDcN2bwnO,Masala - Pablo Fierro Remix,2iCkWaXZ4XcwvLDcN2bwnO,2,TRUE,125.032,418468,50,0.00218,0.799,0.646,0.799,0.0613,-10.318,0.0591,0.131,spotify:track:2iCkWaXZ4XcwvLDcN2bwnO,4
https://open.spotify.com/track/3gotUs36vZblqm50H5YOd7,Ecstacy Is On Maple Mountain,3gotUs36vZblqm50H5YOd7,7,TRUE,125.96,338623,0,0.00174,0.662,0.805,0.75,0.0426,-7.638,0.0594,0.313,spotify:track:3gotUs36vZblqm50H5YOd7,4
https://open.spotify.com/track/5yN3wXc6fvM5SPTFjL6c4G,Guddi Riddim,5yN3wXc6fvM5SPTFjL6c4G,9,FALSE,127.984,210000,67,0.00147,0.72,0.978,0.819,0.0283,-4.495,0.0595,0.196,spotify:track:5yN3wXc6fvM5SPTFjL6c4G,4
https://open.spotify.com/track/1hLym0uB07gKmm6GMjUBOR,Stronger,1hLym0uB07gKmm6GMjUBOR,0,TRUE,126.032,181190,26,0.0105,0.694,0.8,0.00509,0.358,-6.066,0.0595,0.532,spotify:track:1hLym0uB07gKmm6GMjUBOR,4
https://open.spotify.com/track/2caABDipxldhTNWvVMNh0U,Ecstacy Is On Maple Mountain,2caABDipxldhTNWvVMNh0U,7,TRUE,125.963,338623,25,0.00173,0.662,0.805,0.75,0.0427,-7.638,0.0596,0.314,spotify:track:2caABDipxldhTNWvVMNh0U,4
https://open.spotify.com/track/0o0nJ6zijP5u2z0wuXmLIH,Linguere,0o0nJ6zijP5u2z0wuXmLIH,0,TRUE,127.051,318425,0,0.00162,0.913,0.773,0.853,0.0695,-4.947,0.0597,0.0858,spotify:track:0o0nJ6zijP5u2z0wuXmLIH,4
https://open.spotify.com/track/7E2cLbyZ1TmSFpjr8F5aOw,Stomp (Move Jump Jack Your Body),7E2cLbyZ1TmSFpjr8F5aOw,2,TRUE,128.01,105468,9,0.0162,0.692,0.864,0.0635,0.374,-10.254,0.0603,0.966,spotify:track:7E2cLbyZ1TmSFpjr8F5aOw,4
https://open.spotify.com/track/5e87VvQuL0zrevjwmYkjXe,GITANA,5e87VvQuL0zrevjwmYkjXe,2,TRUE,125.003,418560,20,0.000183,0.83,0.728,0.905,0.0437,-6.158,0.0606,0.166,spotify:track:5e87VvQuL0zrevjwmYkjXe,4
https://open.spotify.com/track/1M8t1j3Kv2qp97bdq5q4Vl,Rainfall (Praise You),1M8t1j3Kv2qp97bdq5q4Vl,5,FALSE,128.039,166569,78,0.14,0.767,0.862,0.0092,0.252,-5.464,0.0606,0.509,spotify:track:1M8t1j3Kv2qp97bdq5q4Vl,4
https://open.spotify.com/track/2tW2Kn1IGFFVfRVnQE2UaQ,In My Mind (feat. Georgi Kay) - Axwell Radio Edit,2tW2Kn1IGFFVfRVnQE2UaQ,7,FALSE,128.025,185624,1,0.0435,0.51,0.831,0.00000314,0.346,-4.514,0.0606,0.376,spotify:track:2tW2Kn1IGFFVfRVnQE2UaQ,4
https://open.spotify.com/track/1lE04bEDkNV9QSd2THlycs,La Mama De La Mama De La Mama Tik Tok - Remix,1lE04bEDkNV9QSd2THlycs,11,TRUE,125.001,387830,31,0.0209,0.792,0.995,0.591,0.546,-6.336,0.0608,0.514,spotify:track:1lE04bEDkNV9QSd2THlycs,4
https://open.spotify.com/track/5S8TSNkc2BpLpp76qPlN08,Marrakech Express,5S8TSNkc2BpLpp76qPlN08,8,TRUE,126.048,175882,16,0.287,0.704,0.417,0.109,0.101,-12.521,0.061,0.279,spotify:track:5S8TSNkc2BpLpp76qPlN08,4
https://open.spotify.com/track/1C64MJBqmR3kl32px5BX3r,Insomnia 2021 - Epic Mix,1C64MJBqmR3kl32px5BX3r,9,TRUE,126.001,465865,43,0.0024,0.719,0.948,0.226,0.0875,-5.591,0.0613,0.19,spotify:track:1C64MJBqmR3kl32px5BX3r,4
https://open.spotify.com/track/7sLnn2UOttrEPBZSFyIsYh,Wolfgang's 5th Symphony,7sLnn2UOttrEPBZSFyIsYh,8,TRUE,127.996,450937,42,0.0000468,0.836,0.412,0.862,0.0561,-5.156,0.062,0.117,spotify:track:7sLnn2UOttrEPBZSFyIsYh,4
https://open.spotify.com/track/3eOZPj3ZLFBekXQOBZRKTC,Wolfgang's 5th Symphony,3eOZPj3ZLFBekXQOBZRKTC,8,TRUE,127.996,450937,0,0.0000468,0.836,0.412,0.862,0.0562,-5.156,0.062,0.117,spotify:track:3eOZPj3ZLFBekXQOBZRKTC,4
https://open.spotify.com/track/6JjSoJ2laV4ZbKNb9nybvh,MAMI,6JjSoJ2laV4ZbKNb9nybvh,3,FALSE,126.022,247896,68,0.0308,0.758,0.944,0.103,0.0438,-4.901,0.0623,0.826,spotify:track:6JjSoJ2laV4ZbKNb9nybvh,4
https://open.spotify.com/track/2LjVKREXkeZWUo7QIyWx2r,You,2LjVKREXkeZWUo7QIyWx2r,4,FALSE,126.004,401073,22,0.000523,0.665,0.763,0.811,0.0641,-7.685,0.0624,0.27,spotify:track:2LjVKREXkeZWUo7QIyWx2r,4
https://open.spotify.com/track/4skbQNtyjy8A7mo8oqe2oD,A Drug From God,4skbQNtyjy8A7mo8oqe2oD,9,TRUE,126.016,192455,59,0.00819,0.714,0.883,0.843,0.231,-4.43,0.0625,0.819,spotify:track:4skbQNtyjy8A7mo8oqe2oD,4
https://open.spotify.com/track/4EeeRPXUAUQHkBxu3g1LxT,Missing You,4EeeRPXUAUQHkBxu3g1LxT,0,FALSE,126.023,207265,66,0.00301,0.675,0.811,0.0413,0.126,-6.966,0.0629,0.271,spotify:track:4EeeRPXUAUQHkBxu3g1LxT,4
https://open.spotify.com/track/0TyXT3d0BrpXKzl1n1ZQfa,Turn This Love Around,0TyXT3d0BrpXKzl1n1ZQfa,1,TRUE,129.979,322400,14,0.152,0.648,0.848,0.147,0.0359,-7.465,0.063,0.683,spotify:track:0TyXT3d0BrpXKzl1n1ZQfa,4
https://open.spotify.com/track/174atMbJv8WBa3Ehf2F2m8,Dancing With The Devil,174atMbJv8WBa3Ehf2F2m8,9,TRUE,126.003,323809,13,0.00027,0.806,0.794,0.81,0.0507,-9.495,0.0633,0.591,spotify:track:174atMbJv8WBa3Ehf2F2m8,4
https://open.spotify.com/track/4CbEP5CJiJsC3KE7Ssaorw,Predator - Original Mix,4CbEP5CJiJsC3KE7Ssaorw,10,FALSE,128.004,412617,40,0.00103,0.703,0.83,0.858,0.098,-7.624,0.0634,0.0353,spotify:track:4CbEP5CJiJsC3KE7Ssaorw,4
https://open.spotify.com/track/5KjJwzGfQtJd1VkBR7kIPI,Low On Cyan - Eli Brown Remix,5KjJwzGfQtJd1VkBR7kIPI,0,FALSE,125.987,335604,9,0.0182,0.787,0.87,0.508,0.0367,-7.838,0.0638,0.612,spotify:track:5KjJwzGfQtJd1VkBR7kIPI,4
https://open.spotify.com/track/1HEAdiEtqfNwRiWLBflKgn,The One,1HEAdiEtqfNwRiWLBflKgn,10,TRUE,131.069,301838,50,0.000603,0.725,0.806,0.732,0.0574,-7.228,0.0638,0.574,spotify:track:1HEAdiEtqfNwRiWLBflKgn,4
https://open.spotify.com/track/0FzqS9TaYAKwhjdIXfphtd,Once Again,0FzqS9TaYAKwhjdIXfphtd,5,FALSE,126.033,160014,64,0.00446,0.725,0.883,0.761,0.248,-4.819,0.0642,0.0809,spotify:track:0FzqS9TaYAKwhjdIXfphtd,4
https://open.spotify.com/track/4u3XiAwJ2U9Kxgy57gcAPB,Sete,4u3XiAwJ2U9Kxgy57gcAPB,6,FALSE,125.008,209760,68,0.0199,0.736,0.827,0.00828,0.351,-3.902,0.0643,0.814,spotify:track:4u3XiAwJ2U9Kxgy57gcAPB,4
https://open.spotify.com/track/2zWyV9CIpfaH6v0g1mq1a0,alone with you (feat. Didi Han),2zWyV9CIpfaH6v0g1mq1a0,8,FALSE,126.531,210607,39,0.148,0.82,0.765,0.0293,0.0475,-6.294,0.0644,0.679,spotify:track:2zWyV9CIpfaH6v0g1mq1a0,4
https://open.spotify.com/track/2Ene2KtroHMwyI4oxwEbl9,Eco,2Ene2KtroHMwyI4oxwEbl9,9,FALSE,125,332068,41,0.00124,0.697,0.577,0.346,0.114,-9.865,0.0652,0.276,spotify:track:2Ene2KtroHMwyI4oxwEbl9,4
https://open.spotify.com/track/6hHc7Pks7wtBIW8Z6A0iFq,Blue Monday,6hHc7Pks7wtBIW8Z6A0iFq,0,TRUE,130.395,449160,75,0.00198,0.762,0.651,0.856,0.111,-13.34,0.0655,0.941,spotify:track:6hHc7Pks7wtBIW8Z6A0iFq,4
https://open.spotify.com/track/2xg8KF2BrxW70v13Twxw6J,Weekend - East & Young Remix,2xg8KF2BrxW70v13Twxw6J,0,TRUE,126.034,251564,23,0.01,0.834,0.674,0.000034,0.0555,-4.476,0.0659,0.316,spotify:track:2xg8KF2BrxW70v13Twxw6J,4
https://open.spotify.com/track/3ZeOpwxNPSVikqybFTA8z4,Atira A Flecha - Club mix,3ZeOpwxNPSVikqybFTA8z4,11,FALSE,125.977,365714,15,0.00488,0.846,0.875,0.373,0.0314,-7.512,0.0665,0.934,spotify:track:3ZeOpwxNPSVikqybFTA8z4,4
https://open.spotify.com/track/1o3vJMVij4WBO70EjHdl8X,Never Looking Down,1o3vJMVij4WBO70EjHdl8X,11,FALSE,127.02,383774,8,0.00155,0.848,0.688,0.802,0.0946,-7.996,0.0668,0.36,spotify:track:1o3vJMVij4WBO70EjHdl8X,4
https://open.spotify.com/track/53YYzXe4shE5FF13XBrhGz,Midnight City - Eric Prydz Private Remix,53YYzXe4shE5FF13XBrhGz,11,FALSE,125.009,357241,50,0.00087,0.534,0.849,0.508,0.552,-7.415,0.0678,0.398,spotify:track:53YYzXe4shE5FF13XBrhGz,4
https://open.spotify.com/track/6n0ZvJoEEoGPeJc6lPGsZ7,The Job,6n0ZvJoEEoGPeJc6lPGsZ7,11,TRUE,125.003,253693,33,0.00959,0.827,0.794,0.812,0.0612,-7.289,0.0692,0.447,spotify:track:6n0ZvJoEEoGPeJc6lPGsZ7,4
https://open.spotify.com/track/46E2xeKBLrxS8hJ37Gq35G,Billie (Loving Arms),46E2xeKBLrxS8hJ37Gq35G,5,TRUE,128.072,217265,70,0.0561,0.648,0.775,0,0.444,-4.798,0.0694,0.371,spotify:track:46E2xeKBLrxS8hJ37Gq35G,4
https://open.spotify.com/track/36B9zvERwdBR7ZtGDAqibg,KLK,36B9zvERwdBR7ZtGDAqibg,7,TRUE,125.975,190714,46,0.051,0.679,0.995,0.00208,0.645,-5.33,0.0696,0.571,spotify:track:36B9zvERwdBR7ZtGDAqibg,4
https://open.spotify.com/track/6LbHtTZwzYDWELlXi872yS,Welcome Back Home (feat. MC Ambush),6LbHtTZwzYDWELlXi872yS,9,FALSE,127.93,192187,35,0.0435,0.628,0.927,0.000617,0.342,-4.427,0.0707,0.254,spotify:track:6LbHtTZwzYDWELlXi872yS,4
https://open.spotify.com/track/7KCXA4Y1gIGDSm388m9bW1,Keeping Your Head Up - Don Diablo Remix; Radio Edit,7KCXA4Y1gIGDSm388m9bW1,11,TRUE,126.084,207145,51,0.46,0.639,0.931,0,0.0942,-1.73,0.0708,0.471,spotify:track:7KCXA4Y1gIGDSm388m9bW1,4
https://open.spotify.com/track/3VQWkf0zg6397V3ql6mwMq,BUBBLEGUM,3VQWkf0zg6397V3ql6mwMq,6,FALSE,126.026,148538,56,0.00117,0.838,0.803,0.152,0.04,-5.583,0.0713,0.577,spotify:track:3VQWkf0zg6397V3ql6mwMq,4
https://open.spotify.com/track/5qJm4xvRCOQ1zedunDnndW,Talkin' Drums,5qJm4xvRCOQ1zedunDnndW,11,FALSE,126.069,180952,48,0.00791,0.818,0.748,0.00775,0.207,-6.678,0.0717,0.472,spotify:track:5qJm4xvRCOQ1zedunDnndW,4
https://open.spotify.com/track/3UFh4oiI9cr4jkOZ9tYR5P,Beam,3UFh4oiI9cr4jkOZ9tYR5P,2,FALSE,125.935,260952,14,0.665,0.644,0.864,0.754,0.109,-4.488,0.0722,0.188,spotify:track:3UFh4oiI9cr4jkOZ9tYR5P,4
https://open.spotify.com/track/4segPIHtcfXxvut82Ad6t7,Beam,4segPIHtcfXxvut82Ad6t7,2,FALSE,125.943,260952,0,0.666,0.644,0.864,0.743,0.109,-4.487,0.0724,0.182,spotify:track:4segPIHtcfXxvut82Ad6t7,4
https://open.spotify.com/track/1NPf2VoOaZ45NCYhVqn9L0,Stay Inside (feat. Liv.e),1NPf2VoOaZ45NCYhVqn9L0,9,FALSE,125.025,232120,50,0.000163,0.81,0.489,0.21,0.111,-9.703,0.0727,0.73,spotify:track:1NPf2VoOaZ45NCYhVqn9L0,4
https://open.spotify.com/track/23Z22W5EZCwMdOdsqNKyhG,Hot Box,23Z22W5EZCwMdOdsqNKyhG,6,FALSE,127.995,330281,35,0.00955,0.834,0.832,0.883,0.0722,-6.879,0.0727,0.365,spotify:track:23Z22W5EZCwMdOdsqNKyhG,4
https://open.spotify.com/track/23nARgmwUKhb4yub5Y0NtA,Lose My Mind ( Remastered,23nARgmwUKhb4yub5Y0NtA,9,TRUE,125,309919,4,0.00521,0.839,0.988,0.899,0.184,-4.407,0.0737,0.709,spotify:track:23nARgmwUKhb4yub5Y0NtA,4
https://open.spotify.com/track/2BWibsJ4b4tOFXFtSgIvwD,Loose My Mind,2BWibsJ4b4tOFXFtSgIvwD,9,TRUE,125.001,309919,14,0.00521,0.839,0.988,0.9,0.184,-4.407,0.0739,0.709,spotify:track:2BWibsJ4b4tOFXFtSgIvwD,4
https://open.spotify.com/track/5cLaBI9yBgzcxSf950CcW7,Free,5cLaBI9yBgzcxSf950CcW7,9,TRUE,125.018,237023,54,0.00207,0.704,0.936,0.00026,0.218,-3.99,0.0745,0.357,spotify:track:5cLaBI9yBgzcxSf950CcW7,4
https://open.spotify.com/track/0WiLUVSO3YLxDaoae5B7fo,Carry On - Cat Dealers Remix,0WiLUVSO3YLxDaoae5B7fo,0,TRUE,125.992,198095,29,0.00102,0.599,0.912,0.000268,0.344,-6.851,0.0746,0.553,spotify:track:0WiLUVSO3YLxDaoae5B7fo,4
https://open.spotify.com/track/59RSrxkSKSixEWBAIvE5Wa,Starships,59RSrxkSKSixEWBAIvE5Wa,11,FALSE,125.006,210626,65,0.135,0.747,0.716,0,0.251,-2.457,0.0751,0.751,spotify:track:59RSrxkSKSixEWBAIvE5Wa,4
https://open.spotify.com/track/7dsImih2L25fa6qjNphBI7,Turn off the Lights,7dsImih2L25fa6qjNphBI7,11,FALSE,125.013,210546,70,0.0467,0.824,0.745,0.0000329,0.198,-5.49,0.0755,0.888,spotify:track:7dsImih2L25fa6qjNphBI7,4
https://open.spotify.com/track/29vo9RUjxgZWXWGTpD8f4m,Turn off the Lights (feat. Alexis Roberts),29vo9RUjxgZWXWGTpD8f4m,11,FALSE,125.013,210546,0,0.0467,0.824,0.745,0.0000329,0.198,-5.49,0.0755,0.888,spotify:track:29vo9RUjxgZWXWGTpD8f4m,4
https://open.spotify.com/track/58FDNEheGy0rsZskL7dyMm,Sun In Our Eyes,58FDNEheGy0rsZskL7dyMm,4,FALSE,125.896,217932,52,0.0387,0.757,0.825,0.0025,0.651,-3.297,0.076,0.413,spotify:track:58FDNEheGy0rsZskL7dyMm,4
https://open.spotify.com/track/77sxAECGDQdMvNa82MVHGt,1F2F,77sxAECGDQdMvNa82MVHGt,11,FALSE,125.018,175078,47,0.00134,0.916,0.854,0.0704,0.0537,-6.674,0.0783,0.734,spotify:track:77sxAECGDQdMvNa82MVHGt,4
https://open.spotify.com/track/4GUxUmge58qGkX81nD2RRe,All In One Night,4GUxUmge58qGkX81nD2RRe,6,TRUE,126.049,187619,35,0.000837,0.613,0.97,0.0508,0.327,-4.763,0.0787,0.55,spotify:track:4GUxUmge58qGkX81nD2RRe,4
https://open.spotify.com/track/2JgbGCxtzRp6wL5H1DgxV7,Fellow Feeling,2JgbGCxtzRp6wL5H1DgxV7,8,FALSE,128.124,350173,45,0.0968,0.312,0.545,0.093,0.277,-5.336,0.0796,0.114,spotify:track:2JgbGCxtzRp6wL5H1DgxV7,3
https://open.spotify.com/track/7DnI3ktF2vcmzKuCCKseQL,So Much In Love,7DnI3ktF2vcmzKuCCKseQL,2,TRUE,131.93,178453,76,0.0723,0.535,0.954,0.000819,0.213,-4.347,0.0802,0.0396,spotify:track:7DnI3ktF2vcmzKuCCKseQL,4
https://open.spotify.com/track/5OKuigqDZttO0FSkKVF3tB,Fruit Punch,5OKuigqDZttO0FSkKVF3tB,9,TRUE,127.027,170375,44,0.182,0.68,0.488,0.0218,0.2,-9.4,0.0806,0.289,spotify:track:5OKuigqDZttO0FSkKVF3tB,4
https://open.spotify.com/track/4bao9qwqgkBdCuNmKehrOA,Alright,4bao9qwqgkBdCuNmKehrOA,0,TRUE,130.971,295230,50,0.104,0.805,0.844,0.00104,0.0767,-5.354,0.0836,0.545,spotify:track:4bao9qwqgkBdCuNmKehrOA,4
https://open.spotify.com/track/6DR6v2joJOH33K6ZPxsvEU,Nothing You Can Do,6DR6v2joJOH33K6ZPxsvEU,2,TRUE,128.01,315500,35,0.00254,0.638,0.727,0.0000275,0.115,-7.8,0.0844,0.464,spotify:track:6DR6v2joJOH33K6ZPxsvEU,4
https://open.spotify.com/track/24CoUR3GwPXeWJzGizLzhR,Angie (Iâ€™ve Been Lost) [feat. Angie McMahon],24CoUR3GwPXeWJzGizLzhR,11,TRUE,131.97,285093,62,0.14,0.72,0.888,0.23,0.0806,-9.254,0.0847,0.378,spotify:track:24CoUR3GwPXeWJzGizLzhR,4
https://open.spotify.com/track/1yfUYv5TOkuFbePQubZlEk,Sun Phase,1yfUYv5TOkuFbePQubZlEk,2,TRUE,129.016,316454,50,0.104,0.727,0.942,0.619,0.102,-5.95,0.0861,0.135,spotify:track:1yfUYv5TOkuFbePQubZlEk,4
https://open.spotify.com/track/2KirxdpyaTzzgVEcnq1u1i,FTLOG,2KirxdpyaTzzgVEcnq1u1i,8,TRUE,125.993,247869,39,0.679,0.818,0.566,0.898,0.0802,-12.017,0.0866,0.187,spotify:track:2KirxdpyaTzzgVEcnq1u1i,4
https://open.spotify.com/track/2sLVs5iX0osogh4jcsAJkv,Danielle (Smile on My Face),2sLVs5iX0osogh4jcsAJkv,5,TRUE,130.021,201230,68,0.00159,0.678,0.931,0.0275,0.091,-5.813,0.0867,0.346,spotify:track:2sLVs5iX0osogh4jcsAJkv,4
https://open.spotify.com/track/7lxbCUxQXJRkPQ1eErYZd3,Raw - Tony Romera Remix,7lxbCUxQXJRkPQ1eErYZd3,0,TRUE,128.005,217500,60,0.392,0.865,0.967,0.877,0.353,-5.03,0.087,0.163,spotify:track:7lxbCUxQXJRkPQ1eErYZd3,4
https://open.spotify.com/track/5ybydtBlJJL82AprlvN7Lg,Magnets - A-Trak Remix,5ybydtBlJJL82AprlvN7Lg,10,FALSE,125.019,260442,0,0.0578,0.618,0.82,0.000171,0.131,-5.7,0.0871,0.56,spotify:track:5ybydtBlJJL82AprlvN7Lg,4
https://open.spotify.com/track/00QA6kDTxsghd5vukZfxeE,First Night Out,00QA6kDTxsghd5vukZfxeE,7,TRUE,128.976,233600,18,0.000895,0.713,0.977,0.0711,0.111,-6.165,0.088,0.311,spotify:track:00QA6kDTxsghd5vukZfxeE,4
https://open.spotify.com/track/66WnR5Qn3EPZTyBI9pqwlz,In My Mind - Axwell Mix,66WnR5Qn3EPZTyBI9pqwlz,7,FALSE,127.99,400741,48,0.0396,0.668,0.896,0.00215,0.293,-5.188,0.0883,0.301,spotify:track:66WnR5Qn3EPZTyBI9pqwlz,4
https://open.spotify.com/track/4S7J46CLuda7ayjLc2dL9v,In My Mind (feat. Georgi Kay) - Axwell Remix,4S7J46CLuda7ayjLc2dL9v,7,FALSE,127.997,399789,0,0.0393,0.668,0.896,0.00223,0.298,-5.188,0.0886,0.302,spotify:track:4S7J46CLuda7ayjLc2dL9v,4
https://open.spotify.com/track/6UMds0e3TmqgosR2ERaseA,Freak (feat. Steve Bays),6UMds0e3TmqgosR2ERaseA,6,TRUE,127.948,281250,0,0.00538,0.661,0.957,0.132,0.0622,-3.486,0.0898,0.263,spotify:track:6UMds0e3TmqgosR2ERaseA,4
https://open.spotify.com/track/0GATmBanwPiHQBfl2mDq3o,Freak (feat. Steve Bays),0GATmBanwPiHQBfl2mDq3o,6,TRUE,127.948,281250,49,0.00538,0.661,0.957,0.132,0.0622,-3.486,0.0898,0.263,spotify:track:0GATmBanwPiHQBfl2mDq3o,4
https://open.spotify.com/track/67r7ZHxVxONN9ZQk05AQVL,Do You Miss Me?,67r7ZHxVxONN9ZQk05AQVL,11,FALSE,129.928,128853,65,0.0976,0.647,0.871,0.000534,0.173,-7.144,0.0936,0.643,spotify:track:67r7ZHxVxONN9ZQk05AQVL,4
https://open.spotify.com/track/3yd8ahe0iux1u6LyUWp26v,REACHUPDONTSTOP,3yd8ahe0iux1u6LyUWp26v,11,FALSE,127.987,240280,33,0.0419,0.702,0.807,0.451,0.0853,-6.824,0.0953,0.524,spotify:track:3yd8ahe0iux1u6LyUWp26v,4
https://open.spotify.com/track/2KXBudx02amF6yzAyVHjWt,Discipline,2KXBudx02amF6yzAyVHjWt,10,FALSE,129.083,292973,24,0.0146,0.674,0.736,0.00177,0.125,-5.678,0.0964,0.301,spotify:track:2KXBudx02amF6yzAyVHjWt,4
https://open.spotify.com/track/6TMNGEBHP4txFegPiXVl7b,Disco Loop Tool (I Do),6TMNGEBHP4txFegPiXVl7b,0,TRUE,127.01,293281,2,0.00713,0.853,0.571,0.226,0.0511,-6.719,0.0997,0.423,spotify:track:6TMNGEBHP4txFegPiXVl7b,4
https://open.spotify.com/track/0NFchYXJVNxHb693dpIs0t,Work,0NFchYXJVNxHb693dpIs0t,11,FALSE,127.994,217500,59,0.00163,0.853,0.948,0.0341,0.252,-5.671,0.1,0.38,spotify:track:0NFchYXJVNxHb693dpIs0t,4
https://open.spotify.com/track/6ytVMBHu1ZXvaBvufHCBOX,Bon Bini,6ytVMBHu1ZXvaBvufHCBOX,9,TRUE,127.028,361023,38,0.00256,0.775,0.877,0.25,0.0738,-9.12,0.103,0.401,spotify:track:6ytVMBHu1ZXvaBvufHCBOX,4
https://open.spotify.com/track/2ZpfU0Oe6gINVzAvwXLLs4,Mushroom,2ZpfU0Oe6gINVzAvwXLLs4,10,FALSE,131.045,223466,0,0.218,0.754,0.417,0,0.116,-10.261,0.103,0.59,spotify:track:2ZpfU0Oe6gINVzAvwXLLs4,4
https://open.spotify.com/track/4oQ9rJSSfyWDs9AgzO0her,Mushroom,4oQ9rJSSfyWDs9AgzO0her,10,FALSE,131.045,223466,29,0.218,0.754,0.417,0,0.116,-10.261,0.103,0.59,spotify:track:4oQ9rJSSfyWDs9AgzO0her,4
https://open.spotify.com/track/1dopTw8QmbMWBCWvG3dbaf,Dome,1dopTw8QmbMWBCWvG3dbaf,4,FALSE,126.007,229523,14,0.000431,0.788,0.895,0.714,0.324,-6.16,0.107,0.55,spotify:track:1dopTw8QmbMWBCWvG3dbaf,4
https://open.spotify.com/track/3MK2rvp7XjarzRKFrPGMOb,Disconnected,3MK2rvp7XjarzRKFrPGMOb,2,TRUE,125.995,194523,62,0.00579,0.842,0.811,0.176,0.0702,-6.476,0.109,0.594,spotify:track:3MK2rvp7XjarzRKFrPGMOb,4
https://open.spotify.com/track/4JrrdViTHZzsIw9mxEBmRj,The Dark (Trinity),4JrrdViTHZzsIw9mxEBmRj,9,FALSE,130.016,317133,0,0.2,0.789,0.621,0,0.0912,-7.703,0.109,0.263,spotify:track:4JrrdViTHZzsIw9mxEBmRj,4
https://open.spotify.com/track/4cVzPbPsYsfQD5JLszLoV6,Move,4cVzPbPsYsfQD5JLszLoV6,5,TRUE,129.994,188307,40,0.722,0.71,0.364,0.0108,0.102,-13.974,0.113,0.222,spotify:track:4cVzPbPsYsfQD5JLszLoV6,4
https://open.spotify.com/track/37uKv6hQtfYfNZAU3YWzyN,Dome,37uKv6hQtfYfNZAU3YWzyN,0,TRUE,126.013,229523,0,0.000473,0.779,0.895,0.618,0.211,-6.249,0.113,0.565,spotify:track:37uKv6hQtfYfNZAU3YWzyN,4
https://open.spotify.com/track/24DpFKHenb2ZnPU7ly5UgT,SuperMelt,24DpFKHenb2ZnPU7ly5UgT,5,FALSE,129.985,281027,40,0.0189,0.802,0.911,0.0182,0.072,-5.277,0.114,0.329,spotify:track:24DpFKHenb2ZnPU7ly5UgT,4
